"ID","AREA","NAME","TYPE","SUMMARY","ADDRESS","TEL","PAYEX","SERVICETIME","TW97X","TW97Y","TOTALCAR","TOTALMOTOR","TOTALBIKE"
"170043","林口區","新北市林口區機一臨時平面停車場","1","平面式臨時路外停車場","新北市林口區文化三路1段與忠孝三路交叉口","25420001","小型車計時每小時30元;小型車月租每月4000元;身障車月租每月2000元;機車計次每次10元;機車月租每月200元;","0~24時","286510.1","2773459","542","154",""
"020122","三重區","五谷王停車場","2","平面式臨時路外停車場","溪北市三重區五谷王北街42巷口","0935154518","小型車計時每小時30元;小型車月租每月4800元;","0~24時","298016.8","2771333","25","0",""
"020123","三重區","新北市三重區光復平面停車場","1","平面式臨時路外停車場","新北市三重區頂文路與神農街交叉口","25420001","大型車計時每小時40元;大型車月租每月5000元;小型車計時每小時20元;小型車月租每月4000元;身障車月租每月2000元;機車計次每次10元;機車月租每月300元;","0~24時","297917.4","2772087","361","151",""
"050126","新莊區","好市多新莊店停車場","1","立體式建築附設停車空間","新北市新莊區建國一路138號","22016009","小型車免費免費;小型車免費免費;","10時~21時30分","293866","2768891","503","227",""
"150025","五股區","愛馬屋五股園區站停車場","2","平面式建築附設停車空間","新北市五股區五權路15號","02-23457755","大型車計時每小時200元;小型車計時每小時30元;小型車月租每月3500元;","0~24時","295326.9","2773127","52","0",""
"050127","新莊區","及泰新莊中原停車場","2","平面式臨時路外停車場","新北市新莊區中原路512號左側旁空地","27039947","小型車計時每小時60元;小型車月租每月6000元;","0~24時","294961.3","2771880","186","0",""
"010154","板橋區","臺65高架橋下板橋端停車場","1","平面式多目標附建停車場","新北市板橋區四汴頭抽水站對面","0966566866","小型車計時每小時20元;小型車月租每月3000元;","0~24時","295090.5","2767951","68","49",""
"160007","泰山區","泰山區體育館停車場","2","立體式多目標附建停車場","泰山區公園路54號","22982822","小型車計時每小時20元;小型車月租每月2500元;","0~24時","293040","2771986","64","0",""
"100009","淡水區","捷運紅樹林站轉乘停車場","2","立體式多目標附建停車場","新北市淡水區中正東路二段68號","2550-5600#3218","小型車計時每小時20元;小型車計時每小時10元;小型車月租每月2500元;小型車月租每月1500元;","0~24時","296266","2782877.5","215","0",""
"010155","板橋區","嘟嘟房板橋中正站停車場","2","平面式臨時路外停車場","","26550818","小型車計時每小時50元;小型車月租每月5000元;","0~24時","295850.7","2768690","52","0",""
"050125","新莊區","副都97停車場","2","平面式臨時路外停車場","新北市新莊區昌學街與榮華路1段交叉口50公尺處","0919218244","小型車計時每小時20元;小型車月租每月2000元;","0~24時","296106.9","2772132","42","0",""
"020005","三重區","正義公園地下停車場","1","立體式多目標附建停車場","新北市三重區雙園街1號地下1樓","2983-6614","小型車計時每小時20元;小型車月租每月4000元;機車計次每次10元;機車月租每月300元;","0~24時","300183.5","2773459.5","196","10",""
"130003","土城區","員林停車場","1","平面式臨時路外停車場","土城區員林街左側(中正路67巷26號對面)","22461708","小型車計時每小時20元;小型車月租每月3000元;小型車月租每月2400元;身障車月租每月1500元;","0~24時","294836.5","2763249.5","47","0",""
"090036","三峽區","大觀停車場","2","平面式臨時路外停車場","新北市三峽區大觀路101號旁","0966237006","小型車計時每小時30元;小型車月租每月2000元;","0~24時","287753.8","2759931","36","0",""
"090025","三峽區","新北市三峽區三峽公有零售市場附屬停車場","1","立體式多目標附建停車場","新北市三峽區民生街186號B1、B2","86710103","小型車計時每小時20元;小型車計時每小時30元;小型車月租每月4000元;機車計次每次10元;機車月租每月300元;","0~24時","287445.1","2758638","92","78",""
"030067","中和區","中安停車場","2","立體式建築附設停車空間","新北市中和區南山路159號","22422899","小型車計時每小時20元;小型車計時每小時40元;小型車計時每小時15元;小型車月租每月3800元;","0~24時","300803.5","2765333.5","97","0",""
"010116","板橋區","捷運府中站轉乘停車場","2","平面式多目標附建停車場","新北市板橋區縣民大道一段193號","25505600分機3218","機車計次每次30元;機車月租每月300元;","0~24時","296301.3","2766756","0","575",""
"010043","板橋區","國慶停車場","1","平面式都市計畫停車場","新北市板橋區重慶路278號對面","22461708","小型車計時每小時30元;小型車月租每月4000元;身障車月租每月3000元;","0~24時","296764","2765819","36","0",""
"210003","三芝區","新北市淺水灣停車場","2","平面式臨時路外停車場","新北市三芝區后厝里北勢子45-32號(後厝派出所旁)","0935513448、26363577","大型車計次每次100元;小型車計次每次50元;小型車計次每次100元;機車計次每次20元;","0~24時","297377","2793731.5","56","118",""
"020039","三重區","忠孝路平面停車場","1","平面式臨時路外停車場","三重區忠孝路3段84巷兩側","0966566866","小型車計時每小時30元;小型車月租每月4000元;","0~24時","298593.5","2772964.5","50","0",""
"060084","新店區","全球科技特區停車場","2","平面式建築附設停車空間","新北市新店區寶橋路235巷118號","89121137","小型車計時每小時50元;","0~24時","305638.7","2764029","7","0",""
"040054","永和區","永和網溪國小地下停車場","2","立體式多目標附建停車場","溪北市詠和區竹林路79號B1~B3","22316406","小型車計時每小時30元;小型車月租每月6000元;","0~24時","302493.2","2767428","652","40",""
"010011","板橋區","板橋區重慶公園地下停車場","1","立體式多目標附建停車場","新北市板橋區重慶路265號B1、B2","0800608838","小型車計時每小時30元;小型車月租每月3400元;小型車月租每月2700元;身障車月租每月2500元;機車免費免費;","0~24時","296843.5","2765846","287","30",""
"010153","八里區","Times 八里中山路停車場","2","平面式臨時路外停車場","新北市八里區中山路2段283號旁","0800888924","小型車計時每次80元;小型車月租每月8000元;","0~24時","290500.4","2782295","94","0",""
"050128","新莊區","Times 新莊中原東福前停車場","2","平面式臨時路外停車場","新北市新莊區福美街62巷55號對面","0800888924","小型車計時每小時80元;小型車月租每月8000元;","0~24時","296720.7","2771959","43","0",""
"170045","林口區","林口廣停四平面停車場","1","平面式臨時路外停車場","新北市林口區文化三路1段394巷與忠孝路交叉口","22085805","小型車計時每小時20元;小型車計時每小時30元;小型車月租每月4000元;","0~24時","287057.4","2773790","31","0",""
"170046","林口區","林口廣停三平面停車場","1","平面式臨時路外停車場","新北市林口區文化二路1段與文化二路1段309巷交叉口","22085805",";","0~24時","287292","2773898","70","0",""
"170044","林口區","林口廣停七平面停車場","1","平面式臨時路外停車場","新北市林口區文化2路1段241巷與文化3路1段394巷交叉口","22085805","小型車計時每小時20元;小型車計時每小時30元;小型車月租每月4000元;","0~24時","287002.2","2773727","88","0",""
"020120","三重區","嘟嘟房三重朝陽站停車場","2","平面式臨時路外停車場","新北市三重區疏洪東路1段與朝陽街交叉口","26550818","小型車計時每小時60元;小型車月租每月6000元;","0~24時","298695.6","2772102","42","0",""
"010082","板橋區","亞東第一停車場","2","立體式多目標附建停車場","新北市板橋區南雅南路2段25號B1、B2","02-77388800","小型車計時每小時30元;小型車計時每小時10元;小型車月租每月3000元;機車計次每次30元;","0~24時","295673","2765528","193","1228",""
"030085","中和區","宏達經營管理顧問有限公司中和停車場","2","立體式建築附設停車空間","新北市中和區中山路三段37巷1號B1、B3","2986-9257","小型車計時每小時50元;小型車月租每月5000元;","0~24時","298061.5","2766471","120","0",""
"050105","新莊區","新莊福美停車場","2","平面式臨時路外停車場","新北市新莊區福美街和福德一街交叉口","22461708","小型車計時每小時30元;小型車月租每月4000元;小型車月租每月3200元;身障車月租每月2000元;","0~24時","296478.8","2772064","85","0",""
"050106","新莊區","新莊副都心停車場","2","平面式臨時路外停車場","新北市新莊區富貴路與麗水路交叉口","22461708","小型車計時每小時30元;小型車月租每月4000元;","0~24時","295572.6","2772195","62","0",""
"210004","三芝區","陽明山大屯1號停車場","2","平面式臨時路外停車場","新北市三芝區車埕53-2號附近","22525022","小型車計時每小時30元;機車計時每小時10元;機車計次每次50元;","0~24時","302640","2786502","32","52",""
"210007","三芝區","陽明山鞍部停車場","2","平面式臨時路外停車場","臺北市北投區竹子湖路110號旁","22525022","小型車計時每小時30元;機車計時每次10元;機車計次每次50元;","0~24時","303338.7","2786223","27","22",""
"210006","三芝區","陽明山二子坪停車場","2","平面式臨時路外停車場","新北市三芝區車埕路55號旁","22525022","小型車計時每小時30元;機車計時每小時10元;機車計次每次50元;","0~24時","302979.7","2786552","65","58",""
"210005","三芝區","陽明山大屯2號停車場","2","平面式臨時路外停車場","新北市三芝區車埕53-2號附近","22525022","小型車計時每小時30元;","0~24時","302505.4","2786422","38","0",""
"070038","樹林區","及泰樹林停二停車場","1","平面式都市計畫停車場","新北市樹林區大成路與學士路交叉口","27039947","小型車計時每小時20元;小型車月租每月4000元;","0~24時","288578.7","2760018","35","0",""
"170027","林口區","東勢市場地下停車場","2","立體式建築附設停車空間","新北市林口區麗園一街35號B1","0952941237","小型車計時每小時20元;小型車月租每月4000元;","0~24時","288097.7","2773460","63","0",""
"050130","新莊區","至善元廣場停車場","2","平面式臨時路外停車場","新北市新莊區中正路新泰路口","29912999","小型車計時每小時200元;","0~24時","295304.3","2769812","59","0",""
"090037","三峽區","鼎冠小吃店停車場","2","平面式建築附設停車空間","新北市三峽區大學路86-3號","87917999","小型車計時每小時200元;","10~2時","287960.8","2759441","6","0",""
"020110","三重區","苡富中興場停車場","2","平面式臨時路外停車場","新北市三重區成功路63號旁","27549374","小型車計時每小時30元;小型車計時每小時20元;小型車計次每次60元;","0~24時","299350","2771525","20","0",""
"050087","新莊區","宜家家居股份有限公司新莊分公司停車場","2","立體式建築附設停車空間","新北市新莊區中正路1號B1~B3","22765388#6195","小型車計時每小時100元;機車計時每次50元;","0~24時","296897.8","2770446","641","499",""
"060018","新店區","新北市青少年圖書館停車場","2","立體式多目標附建停車場","新店區安康路2段151號(B1~B2)","22127951","小型車計時每小時20元;小型車月租每月4000元;","0~24時","301587","2761398","62","42",""
"050129","新莊區","新莊君泰停車場","2","立體式建築附設停車空間","新北市新莊區雙鳳路77巷2號B1、B2","27935818","小型車計時每小時60元;小型車月租每月4000元;","0~24時","291688.4","2768899","100","0",""
"070003","樹林區","保安立體停車場","1","立體式-塔臺都市計畫停車場","新北市樹林區保安街一段7號","26819196","小型車計時每小時20元;小型車月租每月2500元;","0~24時","293092.5","2765120","266","0",""
"020124","三重區","集美平面停車場","2","平面式臨時路外停車場","新北市三重區集美街53號對面空地停車場","29742687","小型車計時每小時20元;小型車月租每月4000元;","0~24時","299279.8","2771986","355","0",""
"130010","土城區","捷運永寧站轉乘停車場","1","平面式多目標附建停車場","新北市土城區中央路3段105號","22461708","小型車計時每小時20元;小型車計時每小時10元;小型車月租每月2500元;小型車月租每月1500元;機車計次每次10元;機車月租每月150元;","0~24時","294012","2762136","202","1137",""
"100010","淡水區","捷運淡水站轉乘停車場","2","立體式多目標附建停車場","新北市淡水區中正路1號","2550-5600#3218","小型車計時每小時30元;小型車計時每小時60元;小型車計時每小時20元;小型車月租每月3500元;小型車月租每月1500元;小型車月租每月1400元;機車計次每次30元;機車月租每月400元;","0~24時","294918","2784481.5","553","961",""
"010159","板橋區","河美停車場","2","平面式臨時路外停車場","新北市板橋區華江六路鄰近長江路2段溪頭街口對面","0958122903","小型車月租每月2700元;","0~24時","297531.5","2769583","0","36",""
"030006","中和區","自強游泳池停車場","2","平面式建築附設停車空間","新北市中和區中山路二段64巷9號","22475055","小型車計時每小時20元;小型車月租每月4000元;","0~24時","300797.9152115","2766418.11915","65","0",""
"060026","新店區","德安停車場","2","平面式臨時路外停車場","新店區安康路二段300-2號","0936888777","小型車計時每小時20元;小型車月租每月2000元;","10~21時","300915.5","2761234.5","43","0",""
"020057","三重區","新長越平安街停車場","2","平面式臨時路外停車場","新北市三重區平安街15號旁空地","27785756","小型車計時每小時80元;","0~24時","300273.5","2772989","7","0",""
"060070","新店區","金碧潭停車場","2","平面式臨時路外停車場","新北市新店區環河路19巷5弄10號","0952941237","小型車計時每小時40元;小型車月租每月7200元;","0~24時","304287.9","2761530","37","0",""
"180004","深坑區","聯永深坑埔新段站停車場","1","平面式臨時路外停車場","新北市深坑區文化街17巷1號旁","2664-3416","小型車計時每小時20元;小型車計時每小時30元;小型車月租每月2000元;小型車月租每月1500元;身障車月租每月1000元;機車計次每次10元;機車月租每月300元;","0~24時","312606.3","2766013","130","30",""
"130064","土城區","清水B區平面停車場","2","平面式臨時路外停車場","新北市土城區青福路與清水路32巷交叉口","22705156","小型車計時每小時30元;小型車月租每月4000元;","0~24時","295985.3","2763659","187","0",""
"030064","中和區","時代地下停車場","2","立體式建築附設停車空間","新北市中和區建康路101、103、105、107、107-1、109、111、113、115、117、119號B1~B3","2228-8613","小型車計時每小時60元;小型車月租每月6000元;","0~24時","299340","2765915.5","371","0",""
"100037","淡水區","淡水紅毛城停車場","2","平面式臨時路外停車場","新北市淡水區中正路241-1號旁空地","22465052","小型車計時每小時30元;小型車計時每小時60元;小型車計次每次50元;","0~24時","293755","2785054","94","0",""
"110036","汐止區","汐止國泰綜合醫院停車場","2","立體式建築附設停車空間","新北市汐止區建成路59巷2號B2、B3及B5","22461708","小型車計時每小時30元;小型車計時每小時10元;小型車月租每月2500元;小型車月租每月2000元;小型車月租1日120元;","0~24時","316922.5","2774242","351","0",""
"150026","五股區","新北市勞工活動中心地下停車場","2","立體式建築附設停車空間","新北市五股區五工六路9號","22461708","小型車計時每小時30元;小型車月租每月4000元;機車計次每次10元;機車月租每月200元;","0~24時","295474.1","2772699","68","42",""
"140012","蘆洲區","新北市蘆洲區重陽市場暨社教大樓地下停車場","2","立體式多目標附建停車場","新北蘆洲區集賢路245號","8286-3440","小型車計時每小時20元;小型車月租每月4000元;小型車計次180元;","0~24時","298581","2775252","145","0",""
"010146","板橋區","江翠國中游泳池共構地下停車場","1","立體式多目標附建停車場","新北市板橋區崧江街63號","22461708","小型車計時每小時20元;小型車計時每小時30元;小型車月租每月4000元;身障車月租每月2000元;","0~24時","297282.8","2768934","220","0",""
"010020","板橋區","新北市萬板大橋停車場","1","立體式-機械多目標附建停車場","萬板大橋板橋端至14號橋墩下方空間(不含道路、19號橋墩至20號橋墩間龍翠聯合活動中心、20號橋墩至22號橋墩間新北市溪南計程車司機服務中心)","2246-1708","小型車計時每小時20元;小型車計時每小時30元;小型車月租每月3300元;","0~24時","298807","2768946.5","389","179",""
"030113","中和區","雙和醫院第一、二醫療大樓停車場","2","立體式建築附設停車空間","新北市中和區中正路291號B1~B5","22432965","小型車計時每小時30元;小型車月租每月4000元;小型車月租每月2000元;機車計次每次10元;","0~24時","299880.4","2764931","708","699",""
"010152","板橋區","板橋四維公園地下停車場","1","立體式多目標附建停車場","新北市板橋區陽明街166號1F及B1~B3","2246-1708","小型車計時每小時30元;小型車月租每月4000元;身障車月租每月2000元;機車計次每次10元;機車月租每月300元;","0~24時","296826.9","2768693","315","23",""
"050110","三重區","重新橋停車場","2","平面式臨時路外停車場","新北市三重區重新路4段101號之10旁空地","0958417399","小型車計時每小時30元;小型車月租每月3000元;","0~24時","296487.3","2772106","24","0",""
"040055","中和區","迪卡儂中和停車場","2","立體式建築附設停車空間","新北市中和區中山路2段228號6F、7F","82451668","小型車計時每小時50元;","9~22時","300400","2766277","135","0",""
"010156","林口區","林口廣停一平面停車場","1","平面式臨時路外停車場","新北市林口區文化二路1段與仁愛一路交叉口","22085805","小型車計時每小時20元;小型車月租每月4000元;","0~24時","287660.8","2774243","156","0",""
"170047","林口區","林口廣停二平面停車場","1","平面式臨時路外停車場","新北市林口區文化三路1段仁愛一路口交叉口","22085805","大型車計時每小時40元;大型車月租每月8000元;小型車計時每小時20元;小型車月租每月4000元;","0~24時","287424.4","2774294","127","0",""
"170048","林口區","林口廣停五平面停車場","1","平面式臨時路外停車場","新北市林口區民有街與仁愛一路交叉口","22085805","小型車計時每小時20元;小型車月租每月4000元;","0~24時","287533.3","2774202","48","0",""
"010157","林口區","林口廣停六平面停車場","1","平面式臨時路外停車場","新北市林口區民富街與仁愛一路交叉口","22085805","小型車計時每小時20元;小型車月租每月4000元;","0~24時","287522.9","2774189","48","0",""
"070039","樹林區","金英堡收費停車場","2","立體式建築附設停車空間","新北市樹林區俊英街133巷16之2號B1、B2","26888515","小型車計時每小時50元;小型車月租每月5000元;","0~24時","292745.3","2767109","29","0",""
"010160","板橋區","宏達經營管理顧問有限公司雙十停車場","2","立體式建築附設停車空間","新北市板橋區雙十路2段157號B2","29869257","小型車計時每小時50元;小型車月租每月5000元;","0~24時","297872.8","2768990","95","0",""
"100044","淡水區","鄧公國小假日收費停車場","2","立體式多目標附建停車場","新北市淡水區學府路99號","0981666204","小型車計時每小時50元;","0~24時","295306.2","2784847","26","0",""
"020053","三重區","家福股份有限公司重新分公司停車場","2","立體式建築附設停車空間","三重區重新路五段654號","2999-5000#872","小型車計時每小時50元;機車計時每小時10元;","0~24時","297142.5","2770632.5","502","399",""
"170031","林口區","文化三停車場","2","平面式臨時路外停車場","新北市林口區文化三路1段636號旁空地","25235000","小型車計時每小時60元;小型車月租每月5000元;","0~24時","287548.6","2774410","69","0",""
"010164","板橋區","亞東技術學院第二停車場","2","平面式臨時路外停車場","新北市板橋區高爾富路亞東醫院旁","7738-8800","小型車計時每小時30元;機車計次每次30元;","0~24時","295831.1","2765561","36","216",""
"020008","三重區","二重國中地下停車場","1","立體式多目標附建停車場","新北市三重區忠孝路3段89號B1、B2","29868627","小型車計時每小時30元;小型車月租每月4,100元;機車計次每次10元;機車月租每月300元;","0~24時","298305","2773191","207","10",""
"020005","三重區","正義公園地下停車場","1","立體式多目標附建停車場","新北市三重區雙園街1號B1、B2","2983-6614","小型車計時每小時30元;小型車月租每月4,300元;機車計次每次10元;機車月租每月300元;","0~24時","300183.5","2773459.5","196","10",""
"130006","土城區","金城立體停車場","1","立體式都市計畫停車場","新北市土城區金城路二段266號","22642389","小型車計時每小時20元;小型車月租每月3,100元;小型車月租每月2,300元;身障車月租每月1,950元;","0~24時","296280.5","2764061.5","537","0",""
"010103","板橋區","新北市板橋區華翠橋下A、B、G區停車場","1","平面式多目標附建停車場","新北市板橋區華翠橋下A、B、G區停車場","22526381","小型車計時每小時20元;小型車計時每小時30元;小型車月租每月2,300元;小型車月租每月2,700元;機車計次每次10元;機車月租每月100元;","0~24時","298768.5","2768816","149","31",""
"010104","板橋區","新北市板橋區華翠橋下H、I、K平面停車場","1","立體式-機械多目標附建停車場","新北市板橋區華翠橋下(新北市板橋區富山街至太和街間)","22526381","小型車計時每小時30元;小型車計時每小時20元;小型車月租每月2,900元;機車計次每次10元;機車月租每月300元;","0~24時","297825.6","2768129","132","15",""
"010163","板橋區","板橋果菜批發市場第一停車場","2","立體式多目標附建停車場","新北市板橋區板城路1000號","29899201","小型車計時每小時20元;小型車計時每小時30元;機車計次每次10元;","0~24時","295350.6","2768177","258","399",""
"020014","三重區","五常公園地下停車場","1","立體式多目標附建停車場","新北市三重區五華街7巷30號","22461708","小型車計時每小時30元;小型車月租每月4300元;身障機車月租每月2150元;","0~24時","300018","2775176","80","0",""
"020058","三重區","厚德國小地下停車場","1","立體式多目標附建停車場","新北市三重區忠孝路一段70號B1","22461708","小型車計時每小時30元;小型車月租每月4300元;身障車月租每月2150元;","0~24時","299334","2773750","95","0",""
"140015","蘆洲區","捷運蘆洲站轉乘停車場","2","平面式多目標附建停車場","新北市蘆洲區三民路386號B1","2550-5600#3218","小型車計時每小時30元;小型車計時每小時10元;小型車月租每月3000元;機車計次每次20元;機車月租每月300元;","0~24時","296975","2775953","54","901",""
"050078","新莊區","Times新莊榮華路1","2","平面式臨時路外停車場","新北市新莊區榮華路1段","0800888924","小型車計時每小時80元;小型車月租每月8000元;","0~24時","295682.2","2772005","50","0",""
"070029","樹林區","聯永山佳機車地下停車場","2","立體式建築附設停車空間","新北市樹林區山佳火車站地下一樓","0975024268","機車計次每次20元;機車月租每月400元;身障機車月租每月200元;","0~24時","289645.5","2762773","0","78",""
"100008","淡水區","淡水區公有三民立體停車場","1","立體式都市計畫停車場","新北市淡水區建設街6號","27888750","小型車計時每小時50元;小型車月租每月1萬元;","0~24時","294271.5","2784945.5","58","0",""
"020125","三重區","五谷王二場平面停車場","2","平面式臨時路外停車場","新北市三重區五谷王北街42巷旁空地","29994501","小型車計時每小時30元;小型車月租每月4000元;","0~24時","298103.3","2771429","99","0",""
"060054","新店區","啟昇之星民權停車場","2","立體式建築附設停車空間","新北市新店區民權路82、86號B1、B2","8219-3227","小型車計時每小時50元;小型車月租每月5000元;","0~24時","304215.5","2764077.5","68","0",""
"030015","中和區","中和民安停車場","1","平面式臨時路外停車場","新北市中和區員山路455巷10號前空地","22461708","小型車計時每小時20元;小型車月租每月3000元;身障車月租每月1500元;機車計次每次10元;機車月租每月300元;","0~24時","298364.5","2766367.5","36","5",""
"040012","永和區","永和保生停車場","1","平面式臨時路外停車場","新北市永和區保安路292號旁空地","22461708","小型車計時每小時30元;小型車月租每月3300元;身障車月租每月1650元;機車計次每次10元;機車月租每月300元;","0~24時","300883","2767045.5","38","5",""
"030080","中和區","中和和城停車場","1","平面式臨時路外停車場","新北市中和區中正路501號旁空地","22461708","小型車計時每小時20元;小型車月租每月3000元;身障車月租每月1500元;機車計次每次10元;機車月租每月300元;","0~24時","299465.5","2765221","30","5",""
"130056","土城區","新北市土城區莒光四村平面停車場","1","平面式臨時路外停車場","新北市土城區中央路1段189巷口南側","2542-0001","小型車計時每小時20元;小型車月租每月4000元;身障車月租每月2000元;機車計次每次10元;機車月租每月300元;","0~24時","295071.9","2764421","334","44",""
"010161","板橋區","助安168板橋長江停車場","2","平面式臨時路外停車場","新北市板橋區溪頭街160號對面空地","27546661","小型車計時每小時60元;小型車月租每月6000元;","0~24時","296465.8","2769266","147","0",""
"010162","板橋區","助安168板橋華江停車場","2","平面式臨時路外停車場","新北市板橋區環河西路4段、華江八路間空地","27546661","小型車計時每小時60元;小型車月租每月6000元;","0~24時","297151.2","2769624","98","0",""
"030026","中和區","捷運南勢角站轉乘停車場","1","立體式多目標附建停車場","新北市中和區捷運路6號B1、B3","21888750","小型車計時每小時30元;小型車計時每小時40元;小型車計時每小時10元;小型車月租每月4000元;小型車月租每月2000元;","0~24時","301482","2764750","337","0",""
"060007","新店區","捷運新店站轉乘停車場","1","立體式多目標附建停車場","新北市新店區北宜路1段2號B2~B4","27888750","小型車計時每小時30元;小型車計時每小時40元;小型車計時每小時30元;小型車計時每小時20元;小型車月租每月3500元;小型車月租每月1500元;機車計次每次20元;機車月租每月300元;","0~24時","304291","2761187.5","209","393",""
"090016","三峽區","新北市三峽區光明平面停車場","1","平面式都市計畫停車場","新北市三峽區光明路39號之1","26737068","小型車計時每小時30元;小型車月租每月1800元;","0~24時","287803.5","2758118","44","20",""
"090003","三峽區","長福平面停車場","1","平面式都市計畫停車場","三峽區光明路1號","26377068","大型車計次每次180元;小型車計次每小時90元;大型車月租每月3600元;小型車月租每月1800元;","0~24時","287597.5","2758347","98","20",""
"170049","林口區","南方沐林收費停車場","2","立體式建築附設停車空間","新北市林口區南勢街322號B1、B2","26758472","小型車計時每小時50元;機車計時每次30元;","0~24時","286007.2","2774345","36","36",""
"150027","五股區","六福新台北大樓立體停車場","2","立體式-塔臺建築附設停車空間","新北市五股區五權五路27號","22993188","小型車計時每小時50元;小型車月租每月5000元;","0~24時","295599.5","2773122","115","0",""
"030120","中和區","積穗國小地下停車場","2","立體式多目標附建停車場","新北市中和區員山路154號B1、B2","22265096","小型車計時每小時30元;小型車月租每月6000元;機車計次每次10元;機車月租每月300元;","0~24時","298593.3","2765768","250","122",""
"260006","貢寮區","福隆停車場","2","平面式都市計畫停車場","新北市貢寮區興隆街36號旁","24992282","大型車計時每小時50元;小型車計時每小時20元;","0~24時","345306.4","2767973","153","0",""
"140029","蘆洲區","吉駕停車場","2","平面式臨時路外停車場","新北市蘆洲區永安南路1段150-1號對面","0932941000","小型車計時每小時30元;小型車月租每月3000元;","0~24時","297282.5","2774286","200","0",""
"050133","新莊區","禾典新莊站停車場","2","平面式臨時路外停車場","新北市新莊區昌平街346號對面空地","27044718","小型車計時每小時50元;小型車月租每月5000元;","0~24時","295652.8","2772534","43","0",""
"030088","中和區","新橋福停車場","2","立體式建築附設停車空間","中和區錦和路388號1F、B1","2246-2345","小型車計時每小時20元;","0~24時","299518.5","2764802","81","0",""
"050003","新莊區","八德立體停車場","1","立體式-塔臺都市計畫停車場","新莊區八德街56號","2204-1968","小型車計時每小時20元;小型車月租每月3200元;","0~24時","292904.5","2768356.5","200","0",""
"020017","三重區","綜合體育館地下停車場","2","立體式多目標附建停車場","新北市三重區新北大道1段2號B1、B2","2986-7222","小型車計時每小時20元;小型車月租每月4000元;","0~24時","299576","2772729.5","290","0",""
"010038","板橋區","板橋區南雅西路環河平面停車場","1","平面式臨時路外停車場","新北市板橋區環河路與南雅西路二段175及板成路口","22461708","小型車計時每小時20元;小型車月租每月2400元;身障車月租每月2000元;","0~24時","295556","2767303.5","22","0",""
"010045","板橋區","板橋區聖若望停車場","1","平面式臨時路外停車場","新北市板橋區館前西路160巷及板城路口","22461708","小型車計時每小時20元;小型車月租每月2400元;身障車月租每月2000元;","0~24時","295609","2766912","77","0",""
"100031","淡水區","淡水中山機車停車場","2","立體式多目標附建停車場","新北市淡水區中山路77號2、3樓","0800056990","機車計次每次20元;機車月租每月300元;","0~24時","294656.8","2784725","0","260",""
"100022","淡水區","淡水中正機車停車場","2","立體式多目標附建停車場","新北市淡水區中正路115號B1","0800056990","機車計次每次20元;機車月租每月300元;","0~24時","294224.951202369","2784723.7390076","0","76",""
"050002","新莊區","新莊區中誠立體停車場","1","立體式-塔臺都市計畫停車場","新莊區中誠街53巷1號","2998-7179","小型車計時每小時20元;小型車月租每月3,300元;","0~24時","295568","2771150","200","0",""
"050051","新莊區","新莊思賢立體停車場","1","立體式-塔臺都市計畫停車場","新北市新莊區福樂街73號","2994-3641","小型車計時每小時20元;小型車月租每月3,300元;","0~24時","296083","2771135","254","0",""
"020126","三重區","樂遊天地停車場","2","平面式臨時路外停車場","新北市三重區疏洪十二路與疏洪五路1段交叉口","27057716","小型車計時每小時20元;小型車計時每小時10元;小型車計次每次150元;小型車月租每月1800元;","0~24時","298141.3","2772427","63","66",""
"020127","三重區","萬善同停車場","2","平面式臨時路外停車場","新北市三重區大臺北都會公園中山橋下北側萬善同旁","27057716","小型車計時每小時100元;小型車計時每小時10元;小型車計次每次150元;小型車月租每月1800元;大型車計時每小時40元;大型車計時每小時20元;大型車月租每月4000元;","0~24時","298144.5","2772707","59","0",""
"060002","新店區","三民地下停車場","1","立體式建築附設停車空間","新北市新店區三民路20-1號","02-29118356","小型車月租每月4000元;小型車計時每小時30元;機車計次每次10元;機車月租每月120元;","0~24時","304258.5","2762684.5","243","31",""
"020087","三重區","台灣聯通介壽場停車場","2","平面式多目標附建停車場","三重區龍門路6-1號","2523-5000","小型車計時每小時80元;小型車月租每月8000元;","0~24時","299915.298","2773804.463","6","0",""
"050134","新莊區","傳峰停車場","2","立體式建築附設停車空間","新北市新莊區瓊泰路188號B2、B3","22020084","小型車計時每小時100元;小型車計時每次2000元;","0~24時","294714.7","2769576","30","0",""
"070040","樹林區","Times 樹林學林路停車場","2","平面式臨時路外停車場","新北市樹林區學林路79號旁空地","0800888924","小型車計時每小時80元;小型車月租每月6000元;","0~24時","288206.6","2760207","29","0",""
"130065","土城區","嘟嘟房土城青仁站停車場","2","平面式臨時路外停車場","溪北市土城區青仁路與青隆街交叉口","26550818","小型車計時每小時60元;小型車月租每月6000元;","0~24時","348840.4","2763809","90","0",""
"170051","林口區","環球購物中心林口A9停車場","2","立體式建築附設停車空間","新北市林口區文化三路1段2號B2、B3","26069669#7011","小型車計時每小時100元;小型車月租每月8000元;機車計次每次100元;","0~24時","286479.3","2773151","91","103",""
"010165","板橋區","板橋果菜批發市場第二停車場","2","平面式都市計畫停車場","新北市板橋區板城路1000號對面","89651000","小型車計時每小時20元;小型車月租每月2,700元;小型車月租每月900元;","0~24時","295699.3","2657177","187","0",""
